0.25000008940696716	0.4000001549720764	0.5500001311302185	0.7000001668930054	0.8500001430511475	1.0000001192092896	1.1500000953674316	1.3000000715255737	1.4500000476837158	1.600000023841858	1.75
800.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
1200.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
1600.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
2000.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
2400.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
2800.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
3200.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
3600.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
4800.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
5600.0	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416	0.000000451584000416
