0.25000008940696716	0.4000001549720764	0.5500001311302185	0.7000001668930054	0.8500001430511475	1.0000001192092896	1.1500000953674316	1.3000000715255737	1.4500000476837158	1.600000023841858	1.75	1.999999761581421	2.5	3.0	3.5
800.0	14.7	14.7	14.7	14.7	14.7	14.7	13.250704225352113	13.250704225352113	13.250704225352113	13.250704225352113	13.250704225352113	13.250704225352113	13.250704225352113	13.250704225352113	12.46092715231788
1200.0	14.7	14.7	14.7	14.7	14.7	14.7	13.250704225352113	13.250704225352113	13.158041958041958	13.158041958041958	13.066666666666666	12.97655172413793	12.799999999999999	12.628187919463087	12.46092715231788
1600.0	14.7	14.7	14.7	14.7	14.7	14.7	13.066666666666666	12.97655172413793	12.799999999999999	12.628187919463087	12.543999999999999	12.298039215686273	11.833962264150943	11.403636363636362	11.003508771929823
2000.0	14.7	14.7	14.7	14.7	14.7	14.7	13.066666666666666	12.97655172413793	12.799999999999999	12.628187919463087	12.543999999999999	12.298039215686273	11.833962264150943	11.403636363636362	11.003508771929823
2400.0	14.7	14.7	14.7	14.7	14.7	11.984713375796177	13.066666666666666	12.97655172413793	12.799999999999999	12.628187919463087	12.543999999999999	12.298039215686273	11.833962264150943	11.403636363636362	11.003508771929823
2800.0	14.7	14.7	14.7	14.7	14.7	11.984713375796177	11.473170731707317	11.003508771929823	10.570786516853932	10.17081081081081	9.799999999999999	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
3200.0	14.7	14.7	14.7	14.7	14.7	11.984713375796177	11.614814814814814	11.267065868263472	10.93953488372093	10.63050847457627	9.799999999999999	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
3600.0	14.7	14.7	14.7	14.7	14.7	11.984713375796177	11.614814814814814	11.267065868263472	10.93953488372093	10.63050847457627	9.799999999999999	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
4000.0	14.7	14.7	14.7	14.7	14.041791044776119	13.34468085106383	12.543999999999999	11.76	11.068235294117647	10.453333333333333	9.698969072164948	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
4400.0	13.835294117647058	13.34468085106383	12.799999999999999	12.298039215686273	11.833962264150943	11.403636363636362	11.003508771929823	10.63050847457627	10.281967213114754	9.955555555555556	9.503030303030302	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
4800.0	13.835294117647058	13.250704225352113	12.713513513513513	12.218181818181817	11.76	11.334939759036144	10.93953488372093	10.570786516853932	10.226086956521739	9.903157894736841	9.455276381909547	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
5200.0	13.835294117647058	13.250704225352113	12.713513513513513	12.218181818181817	11.76	11.334939759036144	10.93953488372093	10.570786516853932	10.226086956521739	9.903157894736841	9.455276381909547	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
5600.0	13.835294117647058	12.887671232876711	12.061538461538461	11.267065868263472	10.63050847457627	10.008510638297873	9.503030303030302	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
6000.0	13.835294117647058	12.543999999999999	11.403636363636362	10.511731843575419	9.698969072164948	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
6400.0	13.634782608695652	12.378947368421052	11.543558282208588	10.69090909090909	9.85130890052356	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
6800.0	13.634782608695652	12.378947368421052	11.543558282208588	10.69090909090909	9.85130890052356	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
7200.0	13.634782608695652	12.378947368421052	11.543558282208588	10.69090909090909	9.85130890052356	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
7600.0	13.634782608695652	12.378947368421052	11.543558282208588	10.69090909090909	9.85130890052356	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129	9.002870813397129
