0.25000008940696716	0.4000001549720764	0.5500001311302185	0.7000001668930054	0.8500001430511475	1.0000001192092896	1.1500000953674316	1.3000000715255737	1.4500000476837158	1.600000023841858	1.75	1.999999761581421	2.5	3.0
800.0	0.0	0.0	9.99755859375	15.0018310546875	15.0018310546875	15.0018310546875	15.0018310546875	15.0018310546875	15.0018310546875	15.0018310546875	15.0018310546875	20.0006103515625	20.0006103515625	20.0006103515625
1200.0	0.0	0.0	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
1600.0	9.99755859375	9.99755859375	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
2000.0	9.99755859375	9.99755859375	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
2400.0	9.99755859375	9.99755859375	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
2800.0	9.99755859375	9.99755859375	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
3200.0	9.99755859375	9.99755859375	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
3600.0	9.99755859375	9.99755859375	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
4000.0	9.99755859375	9.99755859375	9.99755859375	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
4400.0	2.999267578125	2.999267578125	2.999267578125	2.999267578125	2.999267578125	4.998779296875	5.99853515625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625	6.998291015625
4800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999755859375	2.999267578125	6.998291015625	6.998291015625
5200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
