0.25000008940696716	0.4000001549720764	0.5500001311302185	0.7000001668930054	0.8500001430511475	1.0000001192092896	1.1500000953674316	1.3000000715255737	1.4500000476837158	1.600000023841858	1.75	1.999999761581421	2.5	3.0	3.5
800.0	16.9140625	21.1328125	28.1640625	21.8359375	15.15625	11.9921875	7.0703125	2.1484375	2.1484375	2.1484375	2.1484375	2.1484375	2.1484375	2.1484375	2.1484375
1200.0	21.8359375	26.0546875	32.03125	29.921875	25.0	21.8359375	16.9140625	9.8828125	7.0703125	7.0703125	6.015625	3.90625	2.8515625	2.8515625	2.8515625
1600.0	27.109375	32.03125	41.875	45.0390625	40.1171875	40.1171875	40.1171875	25.0	25.0	8.828125	8.828125	14.1015625	7.0703125	4.9609375	2.8515625
2000.0	33.0859375	38.0078125	45.0390625	45.0390625	40.1171875	40.1171875	40.1171875	25.0	25.0	15.859375	13.046875	14.1015625	8.125	6.015625	3.90625
2400.0	35.8984375	40.1171875	45.0390625	45.0390625	40.1171875	40.1171875	40.1171875	25.0	25.0	19.0234375	15.15625	14.1015625	9.8828125	8.125	6.015625
2800.0	38.0078125	40.1171875	45.0390625	45.0390625	40.1171875	40.1171875	40.1171875	25.0	25.0	20.078125	20.078125	20.078125	9.8828125	8.125	6.015625
3200.0	40.1171875	41.875	45.0390625	45.0390625	40.1171875	40.1171875	38.0078125	33.0859375	25.3515625	20.078125	20.078125	20.078125	11.9921875	9.8828125	8.125
3600.0	45.0390625	48.90625	48.90625	47.1484375	43.28125	29.921875	26.0546875	20.4296875	17.265625	14.1015625	11.640625	14.1015625	7.0703125	4.609375	3.203125
4000.0	45.0390625	48.90625	48.90625	47.1484375	41.171875	29.921875	26.0546875	21.484375	17.96875	15.5078125	13.3984375	11.9921875	10.234375	6.3671875	4.609375
4400.0	43.984375	47.8515625	47.8515625	47.1484375	41.171875	29.921875	26.0546875	21.484375	18.3203125	16.2109375	14.1015625	11.9921875	9.8828125	8.125	6.3671875
4800.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	26.0546875	21.484375	18.671875	16.9140625	14.8046875	12.34375	11.2890625	9.53125	7.7734375
5200.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	26.0546875	21.8359375	19.0234375	17.6171875	15.5078125	13.3984375	11.9921875	10.234375	8.828125
5600.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	26.0546875	22.1875	19.7265625	17.96875	16.2109375	14.1015625	12.34375	10.9375	9.53125
6000.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	26.0546875	22.5390625	20.078125	18.671875	16.9140625	14.8046875	13.046875	11.640625	10.234375
6400.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	25.703125	22.890625	21.1328125	19.7265625	17.6171875	15.15625	13.3984375	11.9921875	10.5859375
6800.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	25.703125	23.59375	21.8359375	20.4296875	18.3203125	15.5078125	13.75	12.34375	10.9375
7200.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	25.703125	23.59375	21.8359375	20.4296875	18.671875	15.859375	14.1015625	12.6953125	11.2890625
7600.0	40.1171875	43.984375	43.984375	43.984375	41.171875	29.921875	25.703125	23.59375	21.8359375	20.4296875	19.0234375	16.2109375	14.453125	13.046875	11.640625
